,open,high,low,close,volume,000001.SS,AAPL,CL=F,GC=F,HG=F,NVDA,^DJI,^GSPC,^N100,^N225,open_ch,high_ch,low_ch,close_ch,volume_ch,000001.SS_ch,AAPL_ch,CL=F_ch,GC=F_ch,HG=F_ch,NVDA_ch,^DJI_ch,^GSPC_ch,^N100_ch,^N225_ch
2016-10-20,-0.8569700177824331,-0.8580068075127555,-0.8556419514605529,-0.8569083396267672,-0.9114549473700029,-0.26059032703955615,-0.996884389300245,-0.6618298891974248,-0.8301988314614299,-1.4713998954713285,-0.5795909146531095,-1.2495078199951846,-1.0787169895652646,-1.1023966686415032,-1.1567850030384943,-0.38179661162789175,-0.3973475943468123,-0.047754198380588135,-0.04318827186300163,-0.6088390920780911,-0.022435086751863134,-0.0831306251783427,-0.36992542238094567,-0.2655171508523175,-0.28172367019805666,0.6808826768509734,-0.27366958317376816,-0.18389277696310144,0.21088068566439389,1.2770375963416647
2016-10-21,-0.8569626967387813,-0.8579105316423251,-0.8555293133854057,-0.856819375676141,-0.9115044231109656,-0.24205564774894475,-0.9986424835455859,-0.6386002043709164,-0.829435890545146,-1.4804996993419843,-0.5797390349196048,-1.2517543494288945,-1.078881921075764,-1.1036118942906776,-1.1647977965486533,-0.05030185039928924,0.04682606518918372,0.05000498092528693,0.02839488544783075,-0.19370523083573382,0.18094360996002032,-0.31399442541964245,0.15361926729492106,0.0004167790382116609,-0.3034066997915226,-0.18329586027650843,-0.13143893002246335,-0.04454299264699266,-0.04894235318509537,-0.3050142355503299
2016-10-22,-0.8568582518722461,-0.8568445978547162,-0.855429620885431,-0.855715071691611,-0.910393001403295,-0.24205564774894475,-0.9986424835455859,-0.6386002043709164,-0.829435890545146,-1.4804996993419843,-0.5797390349196048,-1.2517543494288945,-1.078881921075764,-1.1036118942906776,-1.1647977965486533,0.04408342880167852,1.117913815032752,0.037140975193497,1.0106178231418406,0.890880531345685,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-10-23,-0.8557516488151975,-0.8567149326011632,-0.8544569275639973,-0.8557251380922423,-0.9115770117862685,-0.24205564774894475,-0.9986424835455859,-0.6386002043709164,-0.829435890545146,-1.4804996993419843,-0.5797390349196048,-1.2517543494288945,-1.078881921075764,-1.1036118942906776,-1.1647977965486533,1.014077870438075,0.07810742614436125,0.873144417875991,-0.0673380382640761,-0.9367219911405532,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-10-24,-0.8557724368276163,-0.8568863899176823,-0.8545166234013732,-0.8558745390152412,-0.9111962899858922,-0.13539713288560346,-0.9946294226826452,-0.6568520694507234,-0.8393525705021654,-1.475299722864961,-0.5772677108185826,-1.2413149362709799,-1.0695722301098052,-1.0958139903348478,-1.1569549974684459,-0.07679751059613699,-0.24163337745068172,-0.11403885346424392,-0.19719350755698142,0.21734632947887506,1.108137233169713,0.5598546341469143,-0.0966127110000003,-0.4297559172813647,0.15533182345320704,1.7919957511096272,0.4366429458098311,0.4769988410837848,0.16580873969359733,0.24386385598850935
2016-10-25,-0.8559152082128014,-0.8565692150710189,-0.854465620036535,-0.8557018013435428,-0.9098117460616613,-0.12484198412335952,-0.9923362575434691,-0.6878251935398817,-0.8141795553469422,-1.4168029318170001,-0.5763633798081667,-1.2485735021428974,-1.0770511366123334,-1.1128277675441711,-1.1363635383539674,-0.19060646167750836,0.27820013314665354,-0.011307767788911917,0.10383740343245558,1.0158465900264009,0.09521491926871148,0.2960190233063775,-0.17421057374557697,0.9867585221319307,1.865146916667391,0.5795804439933024,-0.35462929463747894,-0.4452045783265739,-0.42469105256316675,0.6837839702942942
2016-10-26,-0.8557490723815989,-0.8558924093059752,-0.8542815879750936,-0.8547667583482818,-0.9098855784399786,-0.16951953748757786,-1.0025026628446914,-0.7309661573531961,-0.8322328232532965,-1.4077034378746116,-0.5761372942675039,-1.244514770541274,-1.0804655317578773,-1.1281704549556597,-1.1321785398560276,0.09831434663298878,0.6537958137329414,0.11198863445761219,0.8127647933998603,-0.19099938260612936,-0.47869101374382245,-1.56822084151011,-0.25067042688447067,-0.7540599628543023,0.2739740917717061,0.08834649631157372,0.15063126381812345,-0.22323920415810508,-0.38631490798198304,0.11554186229711497
2016-10-27,-0.8548209439003851,-0.8555003202362569,-0.8533400605543852,-0.8543149907400904,-0.9095301971868528,-0.18084667372046337,-1.00674500231462,-0.7010992388729878,-0.8243504454790781,-1.3739051404153029,-0.5772911007725741,-1.2485181234386975,-1.0863147897853886,-1.1213853420609552,-1.1409011292771416,0.8077299689855312,0.3442411014507839,0.8092370841387936,0.3498839153778139,0.06091071298605838,-0.13282534286440517,-0.6972682655150589,0.198399551073419,0.2874500517630543,1.046288032614072,-0.8863908643074032,-0.2096869097946693,-0.35770506968817556,0.14255762077251208,-0.3268391521122567
2016-10-28,-0.8543786634886092,-0.855418506800327,-0.8530569822839466,-0.8542545978461001,-0.9102657102484125,-0.20394766587991486,-1.0096496937091373,-0.7575144590065548,-0.8050258163062067,-1.344006670349628,-0.5773846494363049,-1.249664462615636,-1.092383956493566,-1.1301960370779105,-1.1235896711890345,0.3423668222453856,0.02332378688874222,0.19442294558482848,-0.004231585270505609,-0.5486218428360741,-0.2560566102143512,-0.49701828835568274,-0.33345796698221103,0.7468295828217992,0.9129570736002071,-0.13931646900437142,-0.08218839858177403,-0.3708216289868001,-0.2307565942067073,0.566877226612195
2016-10-29,-0.8542752116799921,-0.8540936419905515,-0.8527846313148442,-0.8531339545561119,-0.9076296514231362,-0.20394766587991486,-1.0096496937091373,-0.7575144590065548,-0.8050258163062067,-1.344006670349628,-0.5773846494363049,-1.249664462615636,-1.092383956493566,-1.1301960370779105,-1.1235896711890345,0.03476342634511982,1.2845487553623196,0.18265209554564968,0.9370815915033778,1.551135970805953,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-10-30,-0.853198256918787,-0.8543715458481241,-0.8524876366216512,-0.8537033480832295,-0.9093060148019074,-0.20394766587991486,-1.0096496937091373,-0.7575144590065548,-0.8050258163062067,-1.344006670349628,-0.5773846494363049,-1.249664462615636,-1.092383956493566,-1.1301960370779105,-1.1235896711890345,0.8990316675359191,-0.33021252578196447,0.20224360439167424,-0.5459670562951742,-0.7990064583140606,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-10-31,-0.8537170055487502,-0.8545851029389817,-0.852709260804587,-0.8537436109308559,-0.9094830418841993,-0.21474920847320444,-1.0103376461668079,-0.8592830541713361,-0.8151967064383425,-1.3284073607750955,-0.5769168912480045,-1.2521986976030701,-1.0926219674131894,-1.1698444737146496,-1.12695636015256,-0.5027493051290963,-0.2694566610750405,-0.25160953300362304,-0.09308797765699527,-0.24025965191774273,-0.1277753786611785,-0.15545148888105692,-0.6250543646521818,-0.43691188309308343,0.4655951590050822,0.26579156889906425,-0.1443200362519656,-0.04865738552399937,-0.9702862469528837,-0.14300703601075318
2016-11-01,-0.8537758966417872,-0.853383843628102,-0.852262820495066,-0.8524427366441233,-0.9078378198534552,-0.15201091749338883,-1.018172658648101,-0.869791901962787,-0.7773100786179495,-1.2972090515542982,-0.5785618421779548,-1.2664188940091476,-1.1058310147412016,-1.1999225447734791,-1.1242207716676793,-0.10880061440278713,1.126725456421138,0.3326193892972152,1.0784573914560616,0.7384212017942209,0.6437925533781057,-1.2683027519226548,-0.055493512030647486,1.4889967978675689,0.9378138650473867,-1.2494177194925518,-0.667919509843459,-0.7677068169823583,-0.7473056608568631,0.06549301331159277
2016-11-02,-0.8524774844478592,-0.8531902769795571,-0.8512912363105503,-0.8519446151068069,-0.9100828276927573,-0.2083422708664965,-1.0177904693181012,-0.9433527815672116,-0.7254384768658696,-1.2952589828933478,-0.5787879277186175,-1.2768772941513593,-1.1184451465123713,-1.2575972406202274,-1.1726531991941915,1.0775444522857855,0.12423627499237744,0.7811900458612806,0.36000401524315145,-1.0480156298344563,-0.6015357292312515,0.012076824102260027,-0.4682678490624053,2.0257242229740684,0.04687805148918472,-0.23868237632159983,-0.5021423579248803,-0.7395059906877005,-1.4240717808553403,-1.6823275504403932
2016-11-03,-0.8519224864453915,-0.8529716318541654,-0.8533346954926013,-0.8542975219260774,-0.9057590324107017,-0.13342737823628112,-1.0245170831717942,-0.980962928322923,-0.7373894590056898,-1.271210408882256,-0.579411605303018,-1.28078887662468,-1.1269400132408218,-1.2670158575222097,-1.1726531991941915,0.4086236341307132,0.14686698178876467,-1.7737634935986395,-2.002826942792996,2.5170014892765677,0.7710025216069607,-1.1140429700587466,-0.2402905500238307,-0.49662976811903886,0.7117953618153793,-0.5339322888191019,-0.20792004201266315,-0.5127089109917532,-0.25230973128796375,-0.02803869195299195
2016-11-04,-0.8543278630591105,-0.8546894278910994,-0.8529922007856897,-0.8536414675438257,-0.9093432484067311,-0.1437745231411551,-1.0283008362685704,-1.013595255331933,-0.7343380057314884,-1.2497615131814077,-0.5797156486830249,-1.286512397557799,-1.1301255603284368,-1.2969418708446727,-1.20874612145364,-2.043845005873673,-1.6738124910264098,0.24749752041408365,0.525368234586827,-1.2332782647065088,-0.1221579478129936,-0.6574855860742527,-0.21011556728506223,0.08917164900660815,0.6282498656407163,-0.29979047833177846,-0.2903318232638678,-0.2152249810013301,-0.7597272605149776,-1.2829915585116876
2016-11-05,-0.8536770073826048,-0.854663777179069,-0.852429188210529,-0.853633205601983,-0.9116125243845963,-0.1437745231411551,-1.0283008362685704,-1.013595255331933,-0.7343380057314884,-1.2497615131814077,-0.5797156486830249,-1.286512397557799,-1.1301255603284368,-1.2969418708446727,-1.20874612145364,0.5215876380309492,-0.03450021759339248,0.43920087281085507,-0.05076563869494115,-1.3364747641388672,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-06,-0.8536640369427968,-0.8543653538315612,-0.8523449869383982,-0.8532674238986918,-0.9113101584307591,-0.1437745231411551,-1.0283008362685704,-1.013595255331933,-0.7343380057314884,-1.2497615131814077,-0.5797156486830249,-1.286512397557799,-1.1301255603284368,-1.2969418708446727,-1.20874612145364,-0.046116024523604214,0.23561150020086566,0.014472280405329989,0.26046840834578316,0.1460023032819476,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-07,-0.8533511050833467,-0.8545211097704227,-0.8523291259982482,-0.853646161891575,-0.9110572043020908,-0.12085640685630405,-1.0223003442349474,-0.9682418803007186,-0.7979060690573379,-1.1906144926276176,-0.576831137996467,-1.2363772655212693,-1.0877062038563505,-1.2298485580959422,-1.1659591689832953,0.21515838510838334,-0.212714666594757,-0.04494463757369489,-0.38391192448468997,0.07264000336774493,0.22402077782251667,0.9260020901436907,0.32719143445732063,-2.5173087171012947,1.7403775629633507,2.1026584100175363,2.2468367154047706,2.362249854895337,1.6499073370474564,1.4798466041023162
2016-11-08,-0.8536967140652905,-0.8544215624422442,-0.8522141285376981,-0.853342979756304,-0.9103387071981395,-0.07924376939044657,-1.0198160990103597,-0.9632640605540171,-0.8103654715473911,-1.096369335459397,-0.5769168912480045,-1.226501924021848,-1.08034641455585,-1.205087253782471,-1.166876770020195,-0.35552565769885397,0.03821286612994358,0.0409222036235941,0.206080612496496,0.429568470007611,0.4175291822197713,0.34920300857845105,0.04683506850575988,-0.5273062874277374,2.725075030940729,-0.13318667851411556,0.40862080785820937,0.37149624687293376,0.5869089533821898,-0.059864732068044296
2016-11-09,-0.8533922783680283,-0.8532249026066144,-0.8519265205859532,-0.8527370259657002,-0.9077443061305982,-0.1350453411268301,-1.0205040514680301,-0.9472243957049631,-0.812399773730192,-0.9923744548429599,-0.5778524113420168,-1.1918090117974074,-1.0586516633610814,-1.1665022941189798,-1.3116513120425297,0.2080305647296983,1.116050781767666,0.18955795159220282,0.46476995522571196,1.555452862668774,-0.5913141700045426,-0.1580126598427388,0.12185456059194087,-0.11177830853898424,2.916174702067966,-0.7415786436829112,1.5070492071260584,1.1596431449531854,0.9204426445910842,-5.051098369123506
2016-11-10,-0.8528038832760765,-0.8539779506122148,-0.851806296352955,-0.8530863361283854,-0.9108723057439687,-0.012360059253180443,-1.0323138679723345,-0.980962928322923,-0.8304530416365464,-0.8747306432412085,-0.5795597292869249,-1.1623491234117433,-1.0547887349613743,-1.209897779527487,-1.1396420023601765,0.45075686849574553,-0.7728958080490649,0.044170104065657946,-0.35370127267479345,-1.3838947232103573,1.261386293531241,-1.9312233298827144,-0.21457020672054686,-0.7536618944163022,3.1927042028159587,-1.3150260054903768,1.257013813881732,0.17500254409332594,-1.06854623109043,6.277740946105876
2016-11-11,-0.8531333109309438,-0.8541858042457936,-0.8516583324080824,-0.8530467509858917,-0.9111519668412258,0.05843454220235396,-1.029867821269323,-0.980962928322923,-0.8304530416365464,-0.8747306432412085,-0.5638118554111664,-1.1569781802286971,-1.0575624002416038,-1.2409379557353197,-1.1348621770594223,-0.3368087085532008,-0.2613502966616265,0.06744061978115555,-0.024082865187507223,-0.3608819231380431,0.7117500270265061,0.3526061052579463,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,11.764962503710708,0.20116875880955523,-0.18629079437805807,-0.7773639873926702,0.13614635564649838
2016-11-12,-0.8530792113423615,-0.8542375456431324,-0.8521380665807616,-0.8535593632914952,-0.9110780801836498,0.05843454220235396,-1.029867821269323,-0.980962928322923,-0.8304530416365464,-0.8747306432412085,-0.5638118554111664,-1.1569781802286971,-1.0575624002416038,-1.2409379557353197,-1.1348621770594223,-0.011068750363459333,-0.11039313809053293,-0.46580517093092594,-0.496117055946005,-0.0870283219129219,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-13,-0.8536014880864281,-0.8547634135815921,-0.8529111886349771,-0.853695810679801,-0.9103063905861631,0.05843454220235396,-1.029867821269323,-0.980962928322923,-0.8304530416365464,-0.8747306432412085,-0.5638118554111664,-1.1569781802286971,-1.0575624002416038,-1.2409379557353197,-1.1348621770594223,-0.5041303875572383,-0.5737028253404004,-0.7244501823896398,-0.1764674197155364,0.47642486237215553,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-14,-0.8537460662853253,-0.854717996462722,-0.8523335202124499,-0.8535608536918076,-0.9111581961728167,0.09939594611476787,-1.04026353433671,-1.0550770162253957,-0.9430957740063252,-0.9150284464043938,-0.5671875105226045,-1.154138834951933,-1.0577912482995326,-1.2404317147349768,-1.0879864435532984,-0.18310497751902516,-0.014802281495082375,0.45085934153698115,0.05975795077148943,-0.7030586742296802,0.40242133139744735,-1.743235180406719,-0.4937091893339626,-4.568902023075699,-1.0705626508045527,-2.0265749626630445,0.09151732265237209,-0.04792657443268396,-0.007555166216083416,1.5793092365743322
2016-11-15,-0.8535744603600908,-0.8543007857285959,-0.852081421575468,-0.8532630436094187,-0.9107134653599628,0.08971818275089324,-1.034912796239181,-0.9173574772247547,-0.9359760267574564,-0.9364773421052421,-0.5651995354342694,-1.146797728439946,-1.0429711017043242,-1.2161766514218488,-1.0886897839795717,0.09244401752476378,0.35396639492169707,0.15971100434380497,0.20070681085392392,0.221061838755684,-0.11264483814856974,0.8462080442549612,0.9836336141445122,0.2669528797943128,-0.5822917171743421,1.1388386519855271,0.2852788865620084,0.7716439248693566,0.5759326186959777,-0.051749481794082564
2016-11-16,-0.8533316273556809,-0.8528901720163915,-0.8519066831218404,-0.8517925501965582,-0.9073084495832127,0.08420259053298214,-1.0239055860756296,-0.9306317335450073,-0.93750159819909,-0.9845751099839615,-0.5609585263733815,-1.1542129369323146,-1.0461291602068559,-1.2349628902532517,-1.058146426718163,0.1535053533790155,1.3210166972844855,0.09152106540410791,1.2074135011775506,2.324367970082575,-0.07052210080722851,1.767999873651329,-0.07549427631863069,-0.09387321420272339,-1.2994769547994003,2.4345845322306023,-0.34938138587191825,-0.20617647425500202,-0.4790235331600419,1.0018897316798405
2016-11-17,-0.8518081441016059,-0.8525350514989165,-0.8504976756569459,-0.8519379344769407,-0.9089169151159504,0.09391176387531869,-1.024058467639465,-0.9389281701185584,-0.9550464457552112,-0.9553265594958469,-0.560366030437754,-1.1493955170831525,-1.0368103063792025,-1.2107081360005632,-1.0580803348511838,1.25587539656025,0.27289424823265956,1.146087335282775,-0.17758767538411468,-0.7437797209144685,0.08399622379095956,-0.07308732499809174,-0.04260851830828322,-0.7615614649788403,0.7829329489585535,0.2574860677775939,0.17658572447982973,0.4690721151361499,0.5751843404589287,-0.025834272852139347
2016-11-18,-0.8519966513209076,-0.8526572426051886,-0.8506188679152948,-0.8514591275359095,-0.9099600157567007,0.04932006445222955,-1.0236380506287122,-0.9239947108784546,-0.9753882260194829,-0.9858749491390827,-0.5596098196938333,-1.1542414174087603,-1.0415888504950566,-1.228734704271012,-1.0415890307216857,-0.21256416274581708,-0.17322365968043968,-0.15804634157390593,0.3377335827986869,-0.6508213127688462,-0.4667521097311023,0.019071290771983055,0.1133637125527373,-0.8829418352722477,-0.8344256216464172,0.3450406507193225,-0.23924699051597056,-0.29297835596256944,-0.45991706179624314,0.5219970819496177
2016-11-19,-0.8514937198967844,-0.8525088717392635,-0.8502685132940919,-0.8514577280472612,-0.9088171573117039,0.04932006445222955,-1.0236380506287122,-0.9239947108784546,-0.9753882260194829,-0.9858749491390827,-0.5596098196938333,-1.1542414174087603,-1.0415888504950566,-1.228734704271012,-1.0415890307216857,0.3588364072246305,0.07815638201534743,0.22955937909054625,-0.05681964189584831,0.5360718181534321,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-20,-0.8514916399921448,-0.8525423501967309,-0.8514949223910673,-0.8523870849311639,-0.9066780431928485,0.04932006445222955,-1.0236380506287122,-0.9239947108784546,-0.9753882260194829,-0.9858749491390827,-0.5596098196938333,-1.1542414174087603,-1.0415888504950566,-1.228734704271012,-1.0415890307216857,-0.0557224633055466,-0.0909416818439096,-1.0574331938852297,-0.8151233311610807,0.8634373898059626,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-21,-0.8524232938289678,-0.853150784654216,-0.8509138757576221,-0.8520159752533732,-0.9112658992018864,0.12163002286867068,-1.0172553692650892,-0.8244383159444263,-0.9725912933113324,-0.9228281011916601,-0.559906067661647,-1.1422572021117834,-1.0266862381445983,-1.2013908909228252,-1.0197731813459103,-0.8170489694409624,-0.6242098816659334,0.4319736277625606,0.2529056842579648,-1.7055455605951304,0.7222840611154233,0.9765817216103962,0.6782605019955191,0.08768773509770332,1.7020319835355595,-0.23353493524753852,0.4852857503888281,0.7695511905102836,0.6500372354792676,0.6953438170981394
2016-11-22,-0.8520446491202821,-0.8526135502895371,-0.8506356545473255,-0.8514698716416736,-0.9078683519364701,0.2079837316551917,-1.0169878338181717,-0.794571608451364,-0.9690314196868981,-0.8838301371835966,-0.5593837415879938,-1.1331866977800675,-1.0223289621822558,-1.1803262585294398,-1.0108145056278655,0.2600151762067574,0.4475710117892768,0.17221169965771851,0.3944041432534231,2.774877104807011,0.8584762048794299,-0.006192256652314354,0.20499667679276878,0.11974132144594161,1.0278204452933601,0.2142610537736371,0.35795319641815393,0.19816521171120632,0.49298895939596266,0.2667441428891728
2016-11-23,-0.8514978769475693,-0.8526851930548439,-0.8505248170557755,-0.8517746764124049,-0.9104919576051559,0.18735575179997446,-1.0191663450742654,-0.7984432225891158,-1.0247171052385289,-0.8012844621962756,-0.5591342660933396,-1.1251786734446445,-1.0206995371916707,-1.1914153471083777,-1.0108145056278655,0.3957712972482062,-0.12650976432992944,0.032544699440742966,-0.3063786249408777,-1.2047760888126722,-0.22117601881029755,-0.39295542695882946,-0.01163332628783998,-2.374973578900252,2.1628085119034752,0.06380178736811531,0.31119056276771656,0.0517134666100682,-0.28876825561727687,-0.02803869195299195
2016-11-24,-0.8518197132263517,-0.8529248003426714,-0.8507760831345113,-0.851968987697498,-0.9100310020138883,0.18906864262543052,-1.0191663450742654,-0.7984432225891158,-1.0247171052385289,-0.8012844621962756,-0.5591342660933396,-1.1251786734446445,-1.0206995371916707,-1.1822501597670065,-0.9839839742705347,-0.3198780875824432,-0.28309902404444365,-0.2648472449112298,-0.2177616713256154,0.16676735938756446,0.002629554231929029,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,0.20270267981919526,0.8520460617008839
2016-11-25,-0.8520085376724884,-0.8531540129244031,-0.8507251729033073,-0.8519076030398988,-0.9109214815723606,0.24682600902070886,-1.0170260614989246,-0.9035302235936005,-1.0524328429267862,-0.721988385096759,-0.5589861421094328,-1.115867667311832,-1.0127995860200625,-1.1678695775045211,-0.9764590309598933,-0.21287867256578982,-0.27496599431011326,-0.016610471245283177,-0.007183501547151097,-0.6904377071748719,0.5651165374347256,0.29160959856169516,-0.6560244900434814,-1.2187880828656121,2.026295299920724,0.00839913462475311,0.3656180067233239,0.38686123104532505,0.3287079558322125,0.21649648203041244
2016-11-26,-0.8519602254047732,-0.8531290262211236,-0.8509547981121017,-0.8521904705505787,-0.9115530138640148,0.24682600902070886,-1.0170260614989246,-0.9035302235936005,-1.0524328429267862,-0.721988385096759,-0.5589861421094328,-1.115867667311832,-1.0127995860200625,-1.1678695775045211,-0.9764590309598933,-0.01741823064564465,-0.036317676966749306,-0.2482027985907988,-0.2915141498633901,-0.6354809817990154,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-27,-0.8522347397152644,-0.8532703656122682,-0.8508872875161358,-0.8523415436972185,-0.9116690898620659,0.24682600902070886,-1.0170260614989246,-0.9035302235936005,-1.0524328429267862,-0.721988385096759,-0.5589861421094328,-1.115867667311832,-1.0127995860200625,-1.1678695775045211,-0.9764590309598933,-0.2843752370920785,-0.1933502248855539,-0.0025938358808342914,-0.18375894533517703,-0.25874313824844763,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-11-28,-0.8523682011824675,-0.85331512142161,-0.8508225991515134,-0.8521710182093478,-0.9112124950979078,0.28988839149246376,-1.0178668955204304,-0.8471150034600334,-1.020903021438978,-0.7362878555161697,-0.5590251228878107,-1.123191105380098,-1.0234457138868167,-1.2023023101597061,-0.9802883629922745,-0.16867002095399058,-0.10235644645331646,-0.005046255416385886,0.08468646093553366,0.305818887019466,0.4149537064250899,-0.1814714257758555,0.38694260212000886,1.334204158292917,-0.37097104773540157,-0.09298383112044427,-0.3416779801066234,-0.6023806641651671,-0.8522366626807175,-0.1521553387787216
2016-11-29,-0.8521944270807783,-0.8533387801073878,-0.8507266517525313,-0.8521804509832289,-0.9108868930980785,0.30682534987864607,-1.0182873125311833,-0.9494368069228629,-1.027768248121796,-0.8155836226874191,-0.559695580380194,-1.1199912711098037,-1.020754514361837,-1.1791614097319478,-0.9881345435168389,0.08802118224255821,-0.0823850432351987,0.02072395329483885,-0.0658099759727856,0.12695668995912168,0.15359342726349123,-0.11512576448395505,-0.6505963899656009,-0.3243351135503275,-2.0115994437511997,-0.4347962160969719,0.10525358176607831,0.10860087282571633,0.5436678438784861,-0.28268684752029316
2016-11-30,-0.8521964600910161,-0.8528762845162973,-0.8506477675642514,-0.8517251626142256,-0.9101218851593386,0.21279225035794916,-1.0218799563833711,-0.7165859064111405,-1.0712487413584901,-0.781135405650549,-0.5605141544216609,-1.1197238710809527,-1.0261094248267133,-1.1555142683038466,-0.9879076793408819,-0.05911106769691891,0.3794879416583775,0.006416535260226668,0.3210457235203182,0.43586643851401524,-0.9464873130800443,-0.6182721622918599,1.5848217405713665,-1.8966733868731869,0.8773304718664299,-0.5190539385006683,-0.01954923296867952,-0.3217426350335417,0.5530073689444861,-0.02065575477740364
2016-12-01,-0.8517552637674676,-0.8524187419986125,-0.8501954993470063,-0.8512249170498465,-0.9102993201227264,0.2793360347283053,-1.025816561884806,-0.626985150970515,-1.0811654213155095,-0.7681360843145278,-0.5640691226006022,-1.1104954055882095,-1.0331853888991187,-1.1910104779322794,-0.955699421839658,0.30993350451646884,0.36870376324950394,0.3137233411998038,0.35283735957908025,-0.25867184474639643,0.6515962184409229,-0.6781306014881557,0.5663170547093608,-0.4622006067322044,0.3203039031306993,-2.0359650093706874,0.36127252310096974,-0.41475793777006603,-0.8755745631575697,1.0200457823824298
2016-12-02,-0.8512355662154938,-0.851400660028627,-0.8496637937841381,-0.8502693831164642,-0.9079814828914091,0.19509237849490316,-1.0242495477248765,-0.5926936210416535,-1.0603152207010047,-0.7895849800153761,-0.5634376458865968,-1.1133996230613223,-1.0323891138694306,-1.219417459193274,-0.9693985751423021,0.36963366889545024,0.8808058940043256,0.37339478175404084,0.7152245095925083,1.358681663192982,-0.85192071987477,0.20446480634554054,0.21803015055822586,0.8807571125477447,-0.5577958132504748,0.2951387761147418,-0.1538966919649149,0.007368435704281378,-0.7101690794825309,-0.46889340570811566
2016-12-03,-0.8502998904941026,-0.8515354565042752,-0.8493257356248984,-0.8505758105226556,-0.9108359476871875,0.19509237849490316,-1.0242495477248765,-0.5926936210416535,-1.0603152207010047,-0.7895849800153761,-0.5634376458865968,-1.1133996230613223,-1.0323891138694306,-1.219417459193274,-0.9693985751423021,0.6997852972518565,-0.18080829348813615,0.21185914261139427,-0.29916273123205833,-1.3184694351054456,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
2016-12-04,-0.8505986299008067,-0.8517289799652592,-0.8491729146198838,-0.850453176197504,-0.9112779202877112,0.19509237849490316,-1.0242495477248765,-0.5926936210416535,-1.0603152207010047,-0.7895849800153761,-0.5634376458865968,-1.1133996230613223,-1.0323891138694306,-1.219417459193274,-0.9693985751423021,-0.2927446519098803,-0.23415406987933407,0.0624439300427266,0.03942096073714301,-0.480709469503671,-0.014565045692005688,-0.04851793657022611,0.012978139757343873,-0.030321072432964443,-0.011840219917533038,-0.07189579952457024,-0.030914244270002285,-0.035464892609514624,-0.0199945282035469,-0.02803869195299195
